Index,Date_2017,Hour,Throughput_2017,Week Number,Weekday,Date_2018,Throughput_2018,Date_2019,Throughput_2019
2700,,8:00:00,,35,Saturday,9/1/18,2,,
2701,,9:00:00,,35,Saturday,9/1/18,2,8/31/19,7
2702,,10:00:00,,35,Saturday,,,8/31/19,2
2703,,11:00:00,,35,Saturday,,,8/31/19,1
2704,,14:00:00,,35,Saturday,9/1/18,22,8/31/19,13
2705,9/2/17,15:00:00,5,35,Saturday,,,,
2706,,16:00:00,,35,Saturday,9/1/18,7,8/31/19,10
2707,,17:00:00,,35,Saturday,9/1/18,2,,
2708,,18:00:00,,35,Saturday,,,8/31/19,4
2709,9/2/17,20:00:00,2,35,Saturday,,,,
2710,,21:00:00,,35,Saturday,,,8/31/19,2
2711,,4:00:00,,35,Sunday,9/2/18,3,,
2712,,7:00:00,,35,Sunday,9/2/18,2,,
2713,,9:00:00,,35,Sunday,9/2/18,3,9/1/19,5
2714,,10:00:00,,35,Sunday,9/2/18,3,,
2715,,13:00:00,,35,Sunday,9/2/18,2,9/1/19,6
2716,9/3/17,14:00:00,4,35,Sunday,9/2/18,5,9/1/19,6
2717,9/3/17,15:00:00,2,35,Sunday,9/2/18,4,9/1/19,11
2718,,16:00:00,,35,Sunday,,,9/1/19,10
2719,,17:00:00,,35,Sunday,9/2/18,2,,
2720,,18:00:00,,35,Sunday,,,9/1/19,3
2721,,19:00:00,,35,Sunday,,,9/1/19,2
2722,,20:00:00,,35,Sunday,9/2/18,2,,
2723,,21:00:00,,35,Sunday,,,9/1/19,5
2724,,4:00:00,,35,Thursday,,,8/29/19,2
2725,,7:00:00,,35,Thursday,8/30/18,2,8/29/19,3
2726,,8:00:00,,35,Thursday,8/30/18,4,8/29/19,8
2727,8/31/17,9:00:00,1,35,Thursday,8/30/18,6,,
2728,,12:00:00,,35,Thursday,8/30/18,1,,
2729,,13:00:00,,35,Thursday,8/30/18,3,,
2730,8/31/17,14:00:00,5,35,Thursday,8/30/18,5,8/29/19,3
2731,8/31/17,15:00:00,2,35,Thursday,,,8/29/19,21
2732,8/31/17,16:00:00,2,35,Thursday,,,8/29/19,7
2733,,17:00:00,,35,Thursday,8/30/18,6,8/29/19,4
2734,,18:00:00,,35,Thursday,8/30/18,1,8/29/19,4
2735,,19:00:00,,35,Thursday,8/30/18,1,,
2736,8/31/17,20:00:00,3,35,Thursday,,,,
2737,,21:00:00,,35,Thursday,8/30/18,1,,
2738,,6:00:00,,35,Tuesday,,,8/27/19,3
2739,,7:00:00,,35,Tuesday,8/28/18,9,8/27/19,1
2740,,9:00:00,,35,Tuesday,,,8/27/19,4
2741,,10:00:00,,35,Tuesday,8/28/18,2,,
2742,,11:00:00,,35,Tuesday,8/28/18,2,8/27/19,2
2743,8/29/17,12:00:00,1,35,Tuesday,,,8/27/19,2
2744,8/29/17,13:00:00,1,35,Tuesday,8/28/18,2,8/27/19,3
2745,,14:00:00,,35,Tuesday,8/28/18,6,,
2746,,15:00:00,,35,Tuesday,8/28/18,2,8/27/19,7
2747,,16:00:00,,35,Tuesday,8/28/18,8,8/27/19,1
2748,8/29/17,17:00:00,1,35,Tuesday,,,8/27/19,2
2749,8/29/17,18:00:00,5,35,Tuesday,8/28/18,2,8/27/19,6
2750,,19:00:00,,35,Tuesday,,,8/27/19,3
2751,8/29/17,20:00:00,4,35,Tuesday,8/28/18,7,8/27/19,2
2752,,6:00:00,,35,Wednesday,,,8/28/19,3
2753,8/30/17,7:00:00,1,35,Wednesday,8/29/18,3,8/28/19,4
2754,,8:00:00,,35,Wednesday,8/29/18,5,,
2755,,9:00:00,,35,Wednesday,,,8/28/19,4
2756,,10:00:00,,35,Wednesday,8/29/18,2,8/28/19,3
2757,,11:00:00,,35,Wednesday,8/29/18,1,8/28/19,6
2758,,12:00:00,,35,Wednesday,8/29/18,6,,
2759,8/30/17,14:00:00,5,35,Wednesday,,,8/28/19,5
2760,,15:00:00,,35,Wednesday,8/29/18,2,,
2761,8/30/17,16:00:00,1,35,Wednesday,8/29/18,6,,
2762,8/30/17,17:00:00,1,35,Wednesday,8/29/18,8,8/28/19,2
2763,,20:00:00,,35,Wednesday,,,8/28/19,1
2764,,21:00:00,,35,Wednesday,,,8/28/19,2
2765,9/8/17,7:00:00,3,36,Friday,9/7/18,1,9/6/19,1
2766,9/8/17,8:00:00,2,36,Friday,,,9/6/19,7
2767,,9:00:00,,36,Friday,,,9/6/19,2
2768,,10:00:00,,36,Friday,9/7/18,1,9/6/19,2
2769,,11:00:00,,36,Friday,9/7/18,8,9/6/19,5
2770,9/8/17,12:00:00,2,36,Friday,9/7/18,3,,
2771,,13:00:00,,36,Friday,9/7/18,1,9/6/19,6
2772,9/8/17,14:00:00,11,36,Friday,9/7/18,9,,
2773,,15:00:00,,36,Friday,9/7/18,5,9/6/19,1
2774,,16:00:00,,36,Friday,9/7/18,2,,
2775,,17:00:00,,36,Friday,9/7/18,1,,
2776,9/8/17,18:00:00,1,36,Friday,,,,
2777,,20:00:00,,36,Friday,9/7/18,3,9/6/19,1
2778,,21:00:00,,36,Friday,9/7/18,1,9/6/19,2
2779,,6:00:00,,36,Monday,9/3/18,2,9/2/19,3
2780,9/4/17,8:00:00,2,36,Monday,,,,
2781,,9:00:00,,36,Monday,9/3/18,4,9/2/19,1
2782,,10:00:00,,36,Monday,,,9/2/19,8
2783,9/4/17,11:00:00,1,36,Monday,,,9/2/19,13
2784,,12:00:00,,36,Monday,9/3/18,1,,
2785,,13:00:00,,36,Monday,9/3/18,2,,
2786,,14:00:00,,36,Monday,9/3/18,5,9/2/19,6
2787,9/4/17,15:00:00,1,36,Monday,9/3/18,7,9/2/19,2
2788,9/4/17,16:00:00,4,36,Monday,,,9/2/19,2
2789,9/4/17,17:00:00,2,36,Monday,,,9/2/19,5
2790,,18:00:00,,36,Monday,,,9/2/19,2
2791,,19:00:00,,36,Monday,9/3/18,3,,
2792,,20:00:00,,36,Monday,,,9/2/19,2
2793,,21:00:00,,36,Monday,9/3/18,2,,
2794,,6:00:00,,36,Saturday,9/8/18,3,,
2795,,8:00:00,,36,Saturday,9/8/18,4,9/7/19,2
2796,,9:00:00,,36,Saturday,9/8/18,5,,
2797,9/9/17,10:00:00,1,36,Saturday,,,9/7/19,1
2798,,14:00:00,,36,Saturday,,,9/7/19,2
2799,,16:00:00,,36,Saturday,9/8/18,2,,
2800,,17:00:00,,36,Saturday,,,9/7/19,1
2801,,20:00:00,,36,Saturday,9/8/18,1,,
2802,,21:00:00,,36,Saturday,,,9/7/19,1
2803,,6:00:00,,36,Sunday,9/9/18,2,,
2804,,7:00:00,,36,Sunday,,,9/8/19,2
2805,,8:00:00,,36,Sunday,9/9/18,2,9/8/19,6
2806,,9:00:00,,36,Sunday,9/9/18,2,9/8/19,4
2807,,10:00:00,,36,Sunday,,,9/8/19,2
2808,,14:00:00,,36,Sunday,9/9/18,10,9/8/19,8
2809,,15:00:00,,36,Sunday,9/9/18,4,9/8/19,2
2810,,16:00:00,,36,Sunday,,,9/8/19,6
2811,9/10/17,17:00:00,3,36,Sunday,,,,
2812,,18:00:00,,36,Sunday,9/9/18,1,9/8/19,1
2813,9/10/17,21:00:00,1,36,Sunday,9/9/18,1,,
2814,,5:00:00,,36,Thursday,9/6/18,1,,
2815,,6:00:00,,36,Thursday,,,9/5/19,7
2816,,8:00:00,,36,Thursday,9/6/18,3,,
2817,9/7/17,9:00:00,1,36,Thursday,9/6/18,3,9/5/19,4
2818,,10:00:00,,36,Thursday,9/6/18,4,9/5/19,13
2819,9/7/17,11:00:00,3,36,Thursday,,,9/5/19,3
2820,9/7/17,12:00:00,1,36,Thursday,9/6/18,2,9/5/19,2
2821,,13:00:00,,36,Thursday,,,9/5/19,2
2822,,14:00:00,,36,Thursday,9/6/18,1,9/5/19,1
2823,,15:00:00,,36,Thursday,9/6/18,2,9/5/19,5
2824,,16:00:00,,36,Thursday,,,9/5/19,17
2825,,20:00:00,,36,Thursday,,,9/5/19,1
2826,,21:00:00,,36,Thursday,9/6/18,1,9/5/19,1
2827,,6:00:00,,36,Tuesday,,,9/3/19,2
2828,,7:00:00,,36,Tuesday,,,9/3/19,11
2829,,8:00:00,,36,Tuesday,9/4/18,3,9/3/19,4
2830,,10:00:00,,36,Tuesday,9/4/18,3,,
2831,9/5/17,11:00:00,3,36,Tuesday,,,9/3/19,1
2832,,14:00:00,,36,Tuesday,,,9/3/19,5
2833,9/5/17,15:00:00,1,36,Tuesday,9/4/18,7,9/3/19,1
2834,,16:00:00,,36,Tuesday,,,9/3/19,1
2835,,17:00:00,,36,Tuesday,,,9/3/19,2
2836,,19:00:00,,36,Tuesday,9/4/18,1,9/3/19,2
2837,,20:00:00,,36,Tuesday,9/4/18,4,,
2838,,6:00:00,,36,Wednesday,,,9/4/19,7
2839,,7:00:00,,36,Wednesday,,,9/4/19,9
2840,9/6/17,8:00:00,3,36,Wednesday,,,9/4/19,2
2841,,9:00:00,,36,Wednesday,9/5/18,1,9/4/19,7
2842,,11:00:00,,36,Wednesday,,,9/4/19,2
2843,9/6/17,12:00:00,4,36,Wednesday,,,9/4/19,3
2844,,13:00:00,,36,Wednesday,,,9/4/19,1
2845,,14:00:00,,36,Wednesday,9/5/18,4,9/4/19,1
2846,,15:00:00,,36,Wednesday,9/5/18,3,9/4/19,2
2847,9/6/17,16:00:00,5,36,Wednesday,,,,
2848,,17:00:00,,36,Wednesday,9/5/18,6,,
2849,,19:00:00,,36,Wednesday,,,9/4/19,2
2850,,20:00:00,,36,Wednesday,9/5/18,1,,
2851,9/6/17,21:00:00,1,36,Wednesday,,,9/4/19,2
2852,9/15/17,6:00:00,1,37,Friday,,,,
2853,9/15/17,7:00:00,2,37,Friday,,,9/13/19,2
2854,,8:00:00,,37,Friday,,,9/13/19,6
2855,,9:00:00,,37,Friday,9/14/18,1,,
2856,,10:00:00,,37,Friday,9/14/18,2,9/13/19,2
2857,,12:00:00,,37,Friday,,,9/13/19,4
2858,,13:00:00,,37,Friday,9/14/18,4,9/13/19,2
2859,,14:00:00,,37,Friday,9/14/18,2,,
2860,,16:00:00,,37,Friday,,,9/13/19,3
2861,,17:00:00,,37,Friday,,,9/13/19,7
2862,,20:00:00,,37,Friday,9/14/18,1,,
2863,,21:00:00,,37,Friday,,,9/13/19,6
2864,,8:00:00,,37,Monday,9/10/18,2,9/9/19,1
2865,,10:00:00,,37,Monday,,,9/9/19,2
2866,,11:00:00,,37,Monday,9/10/18,1,9/9/19,2
2867,9/11/17,13:00:00,6,37,Monday,,,,
2868,,14:00:00,,37,Monday,,,9/9/19,4
2869,9/11/17,15:00:00,8,37,Monday,,,,
2870,,16:00:00,,37,Monday,,,9/9/19,9
2871,,20:00:00,,37,Monday,9/10/18,2,,
2872,,21:00:00,,37,Monday,9/10/18,8,9/9/19,1
2873,,5:00:00,,37,Saturday,9/15/18,1,,
2874,,6:00:00,,37,Saturday,9/15/18,4,,
2875,,7:00:00,,37,Saturday,,,9/14/19,5
2876,,9:00:00,,37,Saturday,,,9/14/19,1
2877,,10:00:00,,37,Saturday,9/15/18,2,9/14/19,1
2878,,11:00:00,,37,Saturday,,,9/14/19,1
2879,,14:00:00,,37,Saturday,,,9/14/19,6
2880,,15:00:00,,37,Saturday,9/15/18,3,,
2881,,16:00:00,,37,Saturday,,,9/14/19,4
2882,,19:00:00,,37,Saturday,9/15/18,1,,
2883,9/17/17,5:00:00,1,37,Sunday,,,,
2884,9/17/17,6:00:00,1,37,Sunday,,,,
2885,9/17/17,7:00:00,2,37,Sunday,,,9/15/19,2
2886,9/17/17,8:00:00,2,37,Sunday,,,,
2887,,9:00:00,,37,Sunday,,,9/15/19,1
2888,9/17/17,10:00:00,3,37,Sunday,,,9/15/19,1
2889,,11:00:00,,37,Sunday,9/16/18,1,9/15/19,4
2890,,12:00:00,,37,Sunday,,,9/15/19,3
2891,,13:00:00,,37,Sunday,,,9/15/19,10
2892,,14:00:00,,37,Sunday,,,9/15/19,12
2893,,15:00:00,,37,Sunday,9/16/18,1,9/15/19,6
2894,,16:00:00,,37,Sunday,,,9/15/19,2
2895,9/17/17,17:00:00,1,37,Sunday,9/16/18,1,9/15/19,2
2896,,19:00:00,,37,Sunday,9/16/18,1,9/15/19,6
2897,,20:00:00,,37,Sunday,,,9/15/19,1
2898,9/17/17,21:00:00,5,37,Sunday,,,,
2899,,7:00:00,,37,Thursday,9/13/18,2,,
2900,,8:00:00,,37,Thursday,9/13/18,2,9/12/19,4
2901,,10:00:00,,37,Thursday,,,9/12/19,3
2902,,11:00:00,,37,Thursday,,,9/12/19,1
2903,9/14/17,12:00:00,2,37,Thursday,9/13/18,4,,
2904,9/14/17,13:00:00,2,37,Thursday,,,9/12/19,6
2905,,14:00:00,,37,Thursday,,,9/12/19,5
2906,,15:00:00,,37,Thursday,,,9/12/19,3
2907,,16:00:00,,37,Thursday,,,9/12/19,2
2908,,17:00:00,,37,Thursday,9/13/18,2,9/12/19,12
2909,,18:00:00,,37,Thursday,9/13/18,1,,
2910,,20:00:00,,37,Thursday,9/13/18,1,,
2911,,21:00:00,,37,Thursday,9/13/18,2,,
2912,,4:00:00,,37,Tuesday,9/11/18,2,9/10/19,1
2913,,7:00:00,,37,Tuesday,9/11/18,2,9/10/19,4
2914,,8:00:00,,37,Tuesday,,,9/10/19,3
2915,9/12/17,9:00:00,4,37,Tuesday,,,9/10/19,3
2916,,10:00:00,,37,Tuesday,9/11/18,1,9/10/19,5
2917,,11:00:00,,37,Tuesday,,,9/10/19,2
2918,,12:00:00,,37,Tuesday,,,9/10/19,8
2919,,13:00:00,,37,Tuesday,,,9/10/19,2
2920,,14:00:00,,37,Tuesday,,,9/10/19,4
2921,9/12/17,15:00:00,1,37,Tuesday,,,9/10/19,3
2922,,16:00:00,,37,Tuesday,,,9/10/19,2
2923,,17:00:00,,37,Tuesday,,,9/10/19,2
2924,,20:00:00,,37,Tuesday,,,9/10/19,1
2925,,21:00:00,,37,Tuesday,9/11/18,1,9/10/19,10
2926,,5:00:00,,37,Wednesday,,,9/11/19,3
2927,,6:00:00,,37,Wednesday,,,9/11/19,4
2928,,7:00:00,,37,Wednesday,9/12/18,4,,
2929,,8:00:00,,37,Wednesday,9/12/18,3,,
2930,,9:00:00,,37,Wednesday,,,9/11/19,3
2931,,10:00:00,,37,Wednesday,9/12/18,1,,
2932,,11:00:00,,37,Wednesday,9/12/18,11,,
2933,,12:00:00,,37,Wednesday,,,9/11/19,3
2934,,13:00:00,,37,Wednesday,9/12/18,9,,
2935,,15:00:00,,37,Wednesday,,,9/11/19,3
2936,,16:00:00,,37,Wednesday,,,9/11/19,3
2937,,20:00:00,,37,Wednesday,,,9/11/19,1
2938,,21:00:00,,37,Wednesday,9/12/18,2,9/11/19,2
2939,,6:00:00,,38,Friday,9/21/18,1,,
2940,9/22/17,7:00:00,2,38,Friday,9/21/18,1,9/20/19,1
2941,,8:00:00,,38,Friday,9/21/18,4,9/20/19,1
2942,,9:00:00,,38,Friday,9/21/18,3,,
2943,9/22/17,10:00:00,3,38,Friday,9/21/18,2,,
2944,,11:00:00,,38,Friday,9/21/18,2,9/20/19,5
2945,,14:00:00,,38,Friday,9/21/18,3,9/20/19,4
2946,,15:00:00,,38,Friday,,,9/20/19,10
2947,,16:00:00,,38,Friday,,,9/20/19,2
2948,,18:00:00,,38,Friday,9/21/18,2,9/20/19,2
2949,,19:00:00,,38,Friday,,,9/20/19,2
2950,,20:00:00,,38,Friday,9/21/18,3,,
2951,,21:00:00,,38,Friday,,,9/20/19,1
2952,,5:00:00,,38,Monday,9/17/18,1,,
2953,,6:00:00,,38,Monday,9/17/18,5,,
2954,,7:00:00,,38,Monday,,,9/16/19,2
2955,,8:00:00,,38,Monday,9/17/18,5,,
2956,,9:00:00,,38,Monday,,,9/16/19,3
2957,9/18/17,11:00:00,3,38,Monday,9/17/18,1,9/16/19,5
2958,,12:00:00,,38,Monday,,,9/16/19,1
2959,9/18/17,13:00:00,6,38,Monday,,,9/16/19,1
2960,,14:00:00,,38,Monday,9/17/18,13,9/16/19,12
2961,9/18/17,16:00:00,3,38,Monday,,,,
2962,,20:00:00,,38,Monday,9/17/18,4,9/16/19,2
2963,9/18/17,21:00:00,1,38,Monday,9/17/18,3,9/16/19,4
2964,,8:00:00,,38,Saturday,,,9/21/19,1
2965,,9:00:00,,38,Saturday,9/22/18,3,9/21/19,8
2966,,10:00:00,,38,Saturday,9/22/18,5,9/21/19,2
2967,,12:00:00,,38,Saturday,9/22/18,7,,
2968,,13:00:00,,38,Saturday,,,9/21/19,3
2969,,14:00:00,,38,Saturday,9/22/18,3,9/21/19,3
2970,,16:00:00,,38,Saturday,9/22/18,4,9/21/19,2
2971,,17:00:00,,38,Saturday,,,9/21/19,9
2972,9/23/17,20:00:00,2,38,Saturday,9/22/18,2,,
2973,,5:00:00,,38,Sunday,9/23/18,1,,
2974,,7:00:00,,38,Sunday,9/23/18,2,,
2975,,8:00:00,,38,Sunday,,,9/22/19,2
2976,,9:00:00,,38,Sunday,9/23/18,3,,
2977,,10:00:00,,38,Sunday,9/23/18,4,,
2978,,13:00:00,,38,Sunday,,,9/22/19,1
2979,9/24/17,14:00:00,1,38,Sunday,,,9/22/19,3
2980,9/24/17,15:00:00,1,38,Sunday,,,,
2981,9/24/17,16:00:00,4,38,Sunday,9/23/18,5,9/22/19,2
2982,9/24/17,17:00:00,2,38,Sunday,,,,
2983,,18:00:00,,38,Sunday,,,9/22/19,6
2984,,19:00:00,,38,Sunday,,,9/22/19,2
2985,9/24/17,20:00:00,2,38,Sunday,9/23/18,6,9/22/19,1
2986,,4:00:00,,38,Thursday,9/20/18,5,,
2987,,5:00:00,,38,Thursday,9/20/18,1,,
2988,,9:00:00,,38,Thursday,,,9/19/19,4
2989,,11:00:00,,38,Thursday,,,9/19/19,11
2990,,12:00:00,,38,Thursday,,,9/19/19,2
2991,,13:00:00,,38,Thursday,9/20/18,2,,
2992,,14:00:00,,38,Thursday,9/20/18,12,9/19/19,9
2993,,15:00:00,,38,Thursday,9/20/18,5,,
2994,,16:00:00,,38,Thursday,,,9/19/19,2
2995,,17:00:00,,38,Thursday,9/20/18,2,,
2996,,18:00:00,,38,Thursday,,,9/19/19,2
2997,,21:00:00,,38,Thursday,9/20/18,3,9/19/19,1
2998,,5:00:00,,38,Tuesday,9/18/18,2,,
2999,,6:00:00,,38,Tuesday,9/18/18,2,,
3000,,7:00:00,,38,Tuesday,,,9/17/19,9
3001,,8:00:00,,38,Tuesday,9/18/18,2,9/17/19,3
3002,9/19/17,9:00:00,1,38,Tuesday,9/18/18,2,,
3003,,10:00:00,,38,Tuesday,,,9/17/19,1
3004,,12:00:00,,38,Tuesday,9/18/18,4,,
3005,,13:00:00,,38,Tuesday,9/18/18,2,,
3006,9/19/17,14:00:00,2,38,Tuesday,9/18/18,1,,
3007,9/19/17,15:00:00,2,38,Tuesday,,,,
3008,9/19/17,16:00:00,1,38,Tuesday,9/18/18,3,9/17/19,8
3009,,17:00:00,,38,Tuesday,9/18/18,1,,
3010,,18:00:00,,38,Tuesday,9/18/18,2,,
3011,,20:00:00,,38,Tuesday,9/18/18,8,9/17/19,1
3012,,21:00:00,,38,Tuesday,,,9/17/19,2
3013,,5:00:00,,38,Wednesday,9/19/18,1,,
3014,,6:00:00,,38,Wednesday,9/19/18,2,9/18/19,2
3015,9/20/17,7:00:00,15,38,Wednesday,,,,
3016,,8:00:00,,38,Wednesday,9/19/18,2,,
3017,,9:00:00,,38,Wednesday,,,9/18/19,1
3018,,10:00:00,,38,Wednesday,9/19/18,2,,
3019,,11:00:00,,38,Wednesday,,,9/18/19,6
3020,,12:00:00,,38,Wednesday,9/19/18,5,9/18/19,1
3021,9/20/17,13:00:00,5,38,Wednesday,,,,
3022,,14:00:00,,38,Wednesday,9/19/18,11,9/18/19,8
3023,,15:00:00,,38,Wednesday,,,9/18/19,8
3024,,16:00:00,,38,Wednesday,,,9/18/19,2
3025,,17:00:00,,38,Wednesday,9/19/18,1,9/18/19,2
3026,,20:00:00,,38,Wednesday,9/19/18,1,,
3027,,21:00:00,,38,Wednesday,9/19/18,4,9/18/19,2
3028,,5:00:00,,39,Friday,,,9/27/19,1
3029,,7:00:00,,39,Friday,9/28/18,3,9/27/19,6
3030,,8:00:00,,39,Friday,,,9/27/19,2
3031,9/29/17,10:00:00,3,39,Friday,9/28/18,1,9/27/19,4
3032,,11:00:00,,39,Friday,9/28/18,3,,
3033,9/29/17,13:00:00,1,39,Friday,,,,
3034,9/29/17,14:00:00,2,39,Friday,9/28/18,3,9/27/19,8
3035,9/29/17,15:00:00,2,39,Friday,9/28/18,3,9/27/19,7
3036,,16:00:00,,39,Friday,9/28/18,2,9/27/19,1
3037,,17:00:00,,39,Friday,9/28/18,2,,
3038,,18:00:00,,39,Friday,9/28/18,3,,
3039,9/29/17,19:00:00,1,39,Friday,,,9/27/19,1
3040,,4:00:00,,39,Monday,9/24/18,1,,
3041,9/25/17,5:00:00,1,39,Monday,,,,
3042,9/25/17,6:00:00,2,39,Monday,,,,
3043,,7:00:00,,39,Monday,,,9/23/19,2
3044,,9:00:00,,39,Monday,9/24/18,1,9/23/19,13
3045,,10:00:00,,39,Monday,9/24/18,2,9/23/19,2
3046,,11:00:00,,39,Monday,,,9/23/19,6
3047,9/25/17,12:00:00,2,39,Monday,,,9/23/19,12
3048,,13:00:00,,39,Monday,,,9/23/19,1
3049,,14:00:00,,39,Monday,9/24/18,2,9/23/19,12
3050,,15:00:00,,39,Monday,,,9/23/19,2
3051,,16:00:00,,39,Monday,,,9/23/19,5
3052,,19:00:00,,39,Monday,,,9/23/19,2
3053,,20:00:00,,39,Monday,,,9/23/19,1
3054,,8:00:00,,39,Saturday,9/29/18,4,,
3055,,11:00:00,,39,Saturday,,,9/28/19,3
3056,,15:00:00,,39,Saturday,9/29/18,3,9/28/19,2
3057,,17:00:00,,39,Saturday,9/29/18,3,9/28/19,1
3058,,20:00:00,,39,Saturday,,,9/28/19,3
3059,,21:00:00,,39,Saturday,,,9/28/19,6
3060,,8:00:00,,39,Sunday,9/30/18,1,9/29/19,1
3061,,9:00:00,,39,Sunday,,,9/29/19,1
3062,,10:00:00,,39,Sunday,,,9/29/19,6
3063,,11:00:00,,39,Sunday,,,9/29/19,4
3064,,12:00:00,,39,Sunday,,,9/29/19,2
3065,,13:00:00,,39,Sunday,,,9/29/19,6
3066,10/1/17,14:00:00,1,39,Sunday,9/30/18,8,9/29/19,6
3067,10/1/17,15:00:00,2,39,Sunday,9/30/18,3,9/29/19,2
3068,10/1/17,16:00:00,5,39,Sunday,,,,
3069,,17:00:00,,39,Sunday,9/30/18,4,,
3070,,18:00:00,,39,Sunday,,,9/29/19,2
3071,,20:00:00,,39,Sunday,,,9/29/19,1
3072,,21:00:00,,39,Sunday,9/30/18,1,,
3073,,5:00:00,,39,Thursday,,,9/26/19,2
3074,,6:00:00,,39,Thursday,9/27/18,3,9/26/19,2
3075,9/28/17,7:00:00,1,39,Thursday,,,9/26/19,10
3076,9/28/17,8:00:00,1,39,Thursday,,,,
3077,,9:00:00,,39,Thursday,9/27/18,2,9/26/19,1
3078,,10:00:00,,39,Thursday,9/27/18,4,9/26/19,2
3079,,11:00:00,,39,Thursday,,,9/26/19,2
3080,,12:00:00,,39,Thursday,9/27/18,2,9/26/19,16
3081,,15:00:00,,39,Thursday,,,9/26/19,1
3082,,16:00:00,,39,Thursday,9/27/18,7,9/26/19,3
3083,,17:00:00,,39,Thursday,,,9/26/19,1
3084,,18:00:00,,39,Thursday,,,9/26/19,2
3085,,20:00:00,,39,Thursday,,,9/26/19,6
3086,,5:00:00,,39,Tuesday,,,9/24/19,4
3087,,7:00:00,,39,Tuesday,,,9/24/19,1
3088,,8:00:00,,39,Tuesday,,,9/24/19,2
3089,,9:00:00,,39,Tuesday,,,9/24/19,2
3090,9/26/17,10:00:00,2,39,Tuesday,9/25/18,1,9/24/19,15
3091,,11:00:00,,39,Tuesday,9/25/18,3,,
3092,,12:00:00,,39,Tuesday,,,9/24/19,3
3093,9/26/17,13:00:00,2,39,Tuesday,9/25/18,3,,
3094,,14:00:00,,39,Tuesday,9/25/18,2,9/24/19,11
3095,9/26/17,15:00:00,1,39,Tuesday,9/25/18,3,,
3096,,16:00:00,,39,Tuesday,9/25/18,9,9/24/19,4
3097,,17:00:00,,39,Tuesday,,,9/24/19,10
3098,,18:00:00,,39,Tuesday,9/25/18,1,9/24/19,2
3099,,20:00:00,,39,Tuesday,,,9/24/19,3
3100,,21:00:00,,39,Tuesday,9/25/18,3,9/24/19,11
3101,,6:00:00,,39,Wednesday,9/26/18,2,,
3102,9/27/17,7:00:00,1,39,Wednesday,,,9/25/19,5
3103,,8:00:00,,39,Wednesday,,,9/25/19,1
3104,,9:00:00,,39,Wednesday,9/26/18,1,9/25/19,5
3105,,10:00:00,,39,Wednesday,9/26/18,4,,
3106,,11:00:00,,39,Wednesday,9/26/18,1,,
3107,,12:00:00,,39,Wednesday,9/26/18,1,,
3108,,13:00:00,,39,Wednesday,,,9/25/19,3
3109,9/27/17,14:00:00,3,39,Wednesday,9/26/18,4,9/25/19,1
3110,,15:00:00,,39,Wednesday,9/26/18,20,9/25/19,2
3111,,16:00:00,,39,Wednesday,,,9/25/19,11
3112,9/27/17,17:00:00,2,39,Wednesday,,,9/25/19,5
3113,,21:00:00,,39,Wednesday,,,9/25/19,4
3114,,6:00:00,,40,Friday,10/5/18,4,,
3115,,7:00:00,,40,Friday,10/5/18,3,,
3116,,8:00:00,,40,Friday,10/5/18,4,,
3117,,9:00:00,,40,Friday,10/5/18,5,,
3118,10/6/17,11:00:00,2,40,Friday,10/5/18,1,10/4/19,7
3119,10/6/17,13:00:00,2,40,Friday,10/5/18,1,,
3120,,14:00:00,,40,Friday,,,10/4/19,4
3121,10/6/17,15:00:00,3,40,Friday,,,10/4/19,1
3122,,16:00:00,,40,Friday,,,10/4/19,1
3123,,17:00:00,,40,Friday,,,10/4/19,1
3124,,21:00:00,,40,Friday,10/5/18,3,,
3125,,8:00:00,,40,Monday,10/1/18,1,9/30/19,5
3126,10/2/17,9:00:00,2,40,Monday,,,9/30/19,1
3127,,10:00:00,,40,Monday,10/1/18,8,,
3128,,11:00:00,,40,Monday,10/1/18,1,,
3129,,12:00:00,,40,Monday,,,9/30/19,2
3130,,13:00:00,,40,Monday,,,9/30/19,1
3131,10/2/17,14:00:00,1,40,Monday,10/1/18,3,9/30/19,6
3132,,15:00:00,,40,Monday,10/1/18,1,,
3133,,16:00:00,,40,Monday,10/1/18,1,9/30/19,5
3134,,17:00:00,,40,Monday,10/1/18,4,,
3135,,18:00:00,,40,Monday,,,9/30/19,1
3136,,20:00:00,,40,Monday,10/1/18,2,9/30/19,1
3137,,6:00:00,,40,Saturday,,,10/5/19,4
3138,,7:00:00,,40,Saturday,,,10/5/19,3
3139,,8:00:00,,40,Saturday,10/6/18,5,10/5/19,4
3140,,9:00:00,,40,Saturday,10/6/18,3,10/5/19,5
3141,,10:00:00,,40,Saturday,10/6/18,1,,
3142,,11:00:00,,40,Saturday,,,10/5/19,1
3143,,13:00:00,,40,Saturday,,,10/5/19,1
3144,,14:00:00,,40,Saturday,10/6/18,6,,
3145,,15:00:00,,40,Saturday,10/6/18,2,,
3146,,16:00:00,,40,Saturday,10/6/18,13,,
3147,,21:00:00,,40,Saturday,10/6/18,4,10/5/19,3
3148,,5:00:00,,40,Sunday,10/7/18,1,,
3149,,7:00:00,,40,Sunday,10/7/18,1,,
3150,,8:00:00,,40,Sunday,,,10/6/19,5
3151,,9:00:00,,40,Sunday,10/7/18,4,10/6/19,3
3152,,10:00:00,,40,Sunday,10/7/18,1,10/6/19,1
3153,10/8/17,11:00:00,1,40,Sunday,,,,
